"title"
"Rozporządzenie Rady Ministrów z dnia 28 grudnia 2022 r. zmieniające rozporządzenie w sprawie równorzędności stopni wojskowych, policyjnych, Straży Granicznej, Biura Ochrony Rządu, Służby Ochrony Państwa, Służby Celno-Skarbowej, Państwowej Straży Pożarnej, Agencji Bezpieczeństwa Wewnętrznego, Agencji Wywiadu, Służby Kontrwywiadu Wojskowego, Służby Wywiadu Wojskowego i Służby Więziennej ze stopniami Straży Marszałkowskiej"
"Rozporządzenie Ministra Zdrowia z dnia 5 stycznia 2023 r. zmieniające rozporządzenie w sprawie świadczeń gwarantowanych z zakresu podstawowej opieki zdrowotnej"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 1 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Lasy Bierzwnickie (PLH320044)"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 4 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o samorządzie gminnym"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 14 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o wykonywaniu Umowy między Rządem Rzeczypospolitej Polskiej a Rządem Stanów Zjednoczonych Ameryki w sprawie poprawy wypełniania międzynarodowych obowiązków podatkowych oraz wdrożenia ustawodawstwa FATCA"
"Rozporządzenie Ministra Infrastruktury z dnia 23 grudnia 2022 r. zmieniające rozporządzenie w sprawie klasyfikacji lotnisk i rejestru lotnisk"
"Rozporządzenie Ministra Infrastruktury z dnia 23 grudnia 2022 r. zmieniające rozporządzenie w sprawie warunków eksploatacji lotnisk"
"Rozporządzenie Ministra Obrony Narodowej z dnia 22 grudnia 2022 r. zmieniające rozporządzenie w sprawie oddelegowania żołnierza zawodowego wyznaczonego na stanowisko służbowe w Służbie Kontrwywiadu Wojskowego do wykonywania zadań służbowych poza Służbą Kontrwywiadu Wojskowego"
"Rozporządzenie Ministra Rozwoju i Technologii z dnia 22 grudnia 2022 r. w sprawie dziennika budowy oraz systemu Elektroniczny Dziennik Budowy"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 28 października 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o pracowniczych planach kapitałowych"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 14 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o stosunku Państwa do Kościoła Starokatolickiego Mariawitów w Rzeczypospolitej Polskiej"
"Rozporządzenie Ministra Obrony Narodowej z dnia 28 grudnia 2022 r. w sprawie urlopów żołnierzy zawodowych w razie ogłoszenia mobilizacji, ogłoszenia stanu wojennego i w czasie wojny"
"Rozporządzenie Ministra Infrastruktury z dnia 20 grudnia 2022 r. zmieniające rozporządzenie w sprawie Krajowego Programu Ochrony Lotnictwa Cywilnego"
"Obwieszczenie Ministra Spraw Wewnętrznych i Administracji z dnia 30 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Spraw Wewnętrznych i Administracji w sprawie katalogu incydentów o charakterze terrorystycznym"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 16 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o stosunku Państwa do Kościoła Polskokatolickiego w Rzeczypospolitej Polskiej"
"Rozporządzenie Ministra Sprawiedliwości z dnia 28 grudnia 2022 r. zmieniające rozporządzenie w sprawie przeprowadzania konkursu na stanowisko asystenta prokuratora"
"Obwieszczenie Prezesa Rady Ministrów z dnia 28 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Rady Ministrów w sprawie ustanowienia Pełnomocnika Rządu do spraw transformacji spółek energetycznych i górnictwa węglowego"
"Obwieszczenie Prezesa Rady Ministrów z dnia 22 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Prezesa Rady Ministrów w sprawie szczegółowego wykazu świadczeń dodatkowych, które mogą być przyznane osobom kierującym niektórymi podmiotami prawnymi, oraz trybu ich przyznawania"
"Obwieszczenie Ministra Finansów z dnia 24 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Finansów w sprawie wzorów dokumentów związanych z rejestracją w zakresie podatku od towarów i usług"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie mechaniczno-biologicznego przetwarzania niesegregowanych (zmieszanych) odpadów komunalnych"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 1 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o informatyzacji działalności podmiotów realizujących zadania publiczne"
"Obwieszczenie Ministra Finansów z dnia 15 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Finansów w sprawie szczegółowego sposobu klasyfikacji tytułów dłużnych zaliczanych do państwowego długu publicznego"
"Rozporządzenie Ministra Funduszy i Polityki Regionalnej z dnia 5 stycznia 2023 r. zmieniające rozporządzenie w sprawie udzielania pomocy z instrumentów finansowych oraz ze środków instrumentów inżynierii finansowej podlegających ponownemu wykorzystaniu w celu wspierania polskiej gospodarki w związku z agresją Federacji Rosyjskiej wobec Ukrainy"
"Rozporządzenie Ministra Zdrowia z dnia 8 grudnia 2022 r. w sprawie programu pilotażowego badania stóp dzieci i młodzieży"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 1 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Karsibórz Świdwiński (PLH320043)"
"Rozporządzenie Ministra Rolnictwa i Rozwoju Wsi z dnia 5 stycznia 2023 r. zmieniające rozporządzenie w sprawie szczegółowych warunków i trybu przyznawania oraz wypłaty pomocy finansowej w ramach poddziałania ""Wsparcie działań informacyjnych i promocyjnych realizowanych przez grupy producentów na rynku wewnętrznym"" objętego Programem Rozwoju Obszarów Wiejskich na lata 2014-2020"
"Obwieszczenie Ministra Spraw Wewnętrznych i Administracji z dnia 20 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Spraw Wewnętrznych i Administracji w sprawie wzoru wkładki do legitymacji służbowej inspektora Biura Nadzoru Wewnętrznego"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 1 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Jezioro Śmiadowo (PLH320042)"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 1 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Dolina Płoni i Jezioro Miedwie (PLH320006)"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 4 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o Służbie Ochrony Państwa"
"Rozporządzenie Ministra Finansów z dnia 3 stycznia 2023 r. zmieniające rozporządzenie w sprawie sposobu przesyłania deklaracji i podań oraz rodzajów podpisu elektronicznego, którymi powinny być opatrzone"
"Obwieszczenie Ministra Spraw Wewnętrznych i Administracji z dnia 20 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Spraw Wewnętrznych w sprawie określenia stopni zagrożenia lawinowego oraz odpowiadających im zaleceń dla ruchu osób"
"Obwieszczenie Ministra Zdrowia z dnia 23 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Zdrowia w sprawie wykazu pomieszczeń wchodzących w skład powierzchni podstawowej i pomocniczej apteki"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 16 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o podatkach i opłatach lokalnych"
"Rozporządzenie Ministra Funduszy i Polityki Regionalnej z dnia 5 stycznia 2023 r. zmieniające rozporządzenie w sprawie szczegółowego trybu realizacji zadań Narodowego Centrum Badań i Rozwoju"
"Rozporządzenie Ministra Spraw Wewnętrznych i Administracji z dnia 4 stycznia 2023 r. w sprawie zabezpieczenia upraw konopi innych niż włókniste oraz przechowywania zbiorów ziela lub żywicy tych konopi"
"Rozporządzenie Ministra Zdrowia z dnia 5 stycznia 2023 r. zmieniające rozporządzenie w sprawie przeprowadzania badań lekarskich pracowników, zakresu profilaktycznej opieki zdrowotnej nad pracownikami oraz orzeczeń lekarskich wydawanych do celów przewidzianych w Kodeksie pracy"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 16 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o wspieraniu nowych inwestycji"
"Obwieszczenie Ministra Rodziny i Polityki Społecznej z dnia 21 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Rodziny, Pracy i Polityki Społecznej w sprawie mieszkań chronionych"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 14 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o odznakach i mundurach"
"Obwieszczenie Ministra Spraw Wewnętrznych i Administracji z dnia 30 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Spraw Wewnętrznych i Administracji w sprawie wymagań wobec funkcjonariusza Służby Ochrony Państwa na stanowisku kierownika komórki organizacyjnej lub innym stanowisku służbowym"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 1 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Wzgórza Bukowe (PLH320020)"
"Rozporządzenie Ministra Edukacji i Nauki z dnia 10 stycznia 2023 r. zmieniające rozporządzenie w sprawie organizacji kształcenia dzieci obywateli polskich czasowo przebywających za granicą"
"Obwieszczenie Ministra Zdrowia z dnia 23 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Zdrowia w sprawie składu oraz oznakowania suplementów diety"
"Rozporządzenie Ministra Zdrowia z dnia 3 stycznia 2023 r. zmieniające rozporządzenie w sprawie świadczeń gwarantowanych z zakresu leczenia szpitalnego"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 14 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o Służbie Kontrwywiadu Wojskowego oraz Służbie Wywiadu Wojskowego"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 14 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o dostępności cyfrowej stron internetowych i aplikacji mobilnych podmiotów publicznych"
"Obwieszczenie Ministra Zdrowia z dnia 12 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Zdrowia w sprawie programu pilotażowego opieki nad świadczeniobiorcą w ramach sieci kardiologicznej"
"Obwieszczenie Ministra Infrastruktury z dnia 7 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Infrastruktury i Rozwoju w sprawie uzyskiwania świadectwa doradcy do spraw bezpieczeństwa przewozu towarów niebezpiecznych"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 2 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o stosunku Państwa do Kościoła Ewangelicko-Metodystycznego w Rzeczypospolitej Polskiej"
"Rozporządzenie Ministra Infrastruktury z dnia 10 listopada 2022 r. w sprawie Planu gospodarowania wodami na obszarze dorzecza Banówki"
"Obwieszczenie Ministra Infrastruktury z dnia 23 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Infrastruktury w sprawie czasowego wycofania pojazdów z ruchu"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Lubogoszcz (PLH120081)"
"Rozporządzenie Ministra Rozwoju i Technologii z dnia 16 grudnia 2022 r. w sprawie baz danych dotyczących zobrazowań lotniczych i satelitarnych oraz ortofotomapy i numerycznego modelu terenu"
"Obwieszczenie Ministra Finansów z dnia 12 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Rozwoju i Finansów w sprawie urzędów celno-skarbowych, w których może być dokonywany wywóz, przywóz i tranzyt towarów o znaczeniu strategicznym"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 14 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o specjalnych strefach ekonomicznych"
"Rozporządzenie Ministra Finansów z dnia 8 lutego 2023 r. w sprawie wzoru deklaracji uproszczonej w sprawie podatku akcyzowego od nabycia wewnątrzwspólnotowego wyrobów akcyzowych"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Pleszczotka (PLH120092)"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Dąbie (PLH120064)"
"Rozporządzenie Ministra Finansów z dnia 9 stycznia 2023 r. zmieniające rozporządzenie w sprawie określenia przypadków, w których stosuje się niższy poziom zabezpieczenia akcyzowego, szczegółowych warunków odnotowywania obciążenia zabezpieczenia generalnego lub zwolnienia go z tego obciążenia przez podmiot obowiązany do jego złożenia, oraz przypadków, w których nie odnotowuje się obciążenia zabezpieczenia generalnego"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Wiśliska (PLH120084)"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 14 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o Centrum Dialogu im. Juliusza Mieroszewskiego"
"Rozporządzenie Ministra Finansów z dnia 9 stycznia 2023 r. zmieniające rozporządzenie w sprawie zabezpieczeń akcyzowych"
"Rozporządzenie Ministra Rolnictwa i Rozwoju Wsi z dnia 11 stycznia 2023 r. zmieniające rozporządzenie w sprawie szczegółowego przeznaczenia, warunków i trybu udzielania wsparcia na wymianę słupów nośnych impregnowanych kreozotem na plantacjach chmielu w ramach Krajowego Planu Odbudowy i Zwiększania Odporności"
"Obwieszczenie Ministra Klimatu i Środowiska z dnia 9 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Środowiska w sprawie określenia okresów polowań na zwierzęta łowne"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 16 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Kwiatówka (PLH120056)"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 24 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o Instytucie Pamięci Narodowej - Komisji Ścigania Zbrodni przeciwko Narodowi Polskiemu"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 16 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o pomocy obywatelom Ukrainy w związku z konfliktem zbrojnym na terytorium tego państwa"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 24 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o systemie monitorowania drogowego i kolejowego przewozu towarów oraz obrotu paliwami opałowymi"
"Obwieszczenie Ministra Zdrowia z dnia 23 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Zdrowia w sprawie Lekarskiego Egzaminu Końcowego i Lekarsko-Dentystycznego Egzaminu Końcowego"
"Obwieszczenie Ministra Spraw Wewnętrznych i Administracji z dnia 20 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Spraw Wewnętrznych i Administracji w sprawie rozkładu czasu służby funkcjonariuszy Służby Ochrony Państwa"
"Rozporządzenie Ministra Edukacji i Nauki z dnia 10 stycznia 2023 r. zmieniające rozporządzenie w sprawie wymagań, jakim powinna odpowiadać osoba zajmująca stanowisko dyrektora oraz inne stanowisko kierownicze w publicznym przedszkolu, publicznej szkole podstawowej, publicznej szkole ponadpodstawowej oraz publicznej placówce"
"Rozporządzenie Prezesa Rady Ministrów z dnia 13 stycznia 2023 r. w sprawie przedterminowych wyborów wójta gminy Dąbie w województwie lubuskim"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 1 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o listach zastawnych i bankach hipotecznych"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 13 stycznia 2023 r. zmieniające rozporządzenie w sprawie wzoru wniosku o wypłatę dodatku elektrycznego"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Jaskinia Oblica (PLH120097)"
"Rozporządzenie Ministra Sprawiedliwości z dnia 13 stycznia 2023 r. zmieniające rozporządzenie w sprawie dodatków o charakterze stałym do uposażenia zasadniczego funkcjonariuszy Służby Więziennej"
"Rozporządzenie Ministra Infrastruktury z dnia 2 grudnia 2022 r. w sprawie Planu gospodarowania wodami na obszarze dorzecza Niemna"
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Pieniny (PLC120002)"
"Obwieszczenie Ministra Zdrowia z dnia 2 stycznia 2023 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Zdrowia w sprawie programu pilotażowego ""Profilaktyka 40 PLUS"""
"Rozporządzenie Ministra Klimatu i Środowiska z dnia 28 grudnia 2022 r. w sprawie specjalnego obszaru ochrony siedlisk Koło Grobli (PLH120008)"
"Rozporządzenie Ministra Zdrowia z dnia 3 stycznia 2023 r. w sprawie oznaczenia systemu Państwowe Ratownictwo Medyczne oraz wymagań w zakresie umundurowania członków zespołów ratownictwa medycznego"
"Rozporządzenie Ministra Spraw Wewnętrznych i Administracji z dnia 5 stycznia 2023 r. w sprawie odbywania szkolenia specjalizacyjnego przez lekarza w podmiocie leczniczym utworzonym przez ministra właściwego do spraw wewnętrznych"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 4 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o rachunkowości"
"Rozporządzenie Ministra Spraw Wewnętrznych i Administracji z dnia 8 lutego 2023 r. zmieniające rozporządzenie w sprawie szczegółowego trybu mianowania funkcjonariuszy na stopnie Straży Granicznej"
"Rozporządzenie Ministra Funduszy i Polityki Regionalnej z dnia 9 stycznia 2023 r. zmieniające rozporządzenie w sprawie udzielania pomocy w formie dotacji lub pożyczki ze środków programów operacyjnych na lata 2014-2020 w celu wspierania polskiej gospodarki w związku z agresją Federacji Rosyjskiej wobec Ukrainy"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 1 grudnia 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy o zarządzaniu kryzysowym"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 11 stycznia 2023 r. w sprawie ogłoszenia jednolitego tekstu ustawy o opłatach w sprawach karnych"
"Rozporządzenie Ministra Finansów z dnia 2 stycznia 2023 r. zmieniające rozporządzenie w sprawie wyznaczenia organów Krajowej Administracji Skarbowej do wykonywania niektórych zadań Krajowej Administracji Skarbowej oraz określenia terytorialnego zasięgu ich działania"
"Obwieszczenie Ministra Sprawiedliwości z dnia 5 stycznia 2023 r. w sprawie ogłoszenia jednolitego tekstu rozporządzenia Ministra Sprawiedliwości w sprawie ustalenia siedzib i obszarów właściwości sądów apelacyjnych, sądów okręgowych i sądów rejonowych oraz zakresu rozpoznawanych przez nie spraw"
"Rozporządzenie Ministra Rolnictwa i Rozwoju Wsi z dnia 21 grudnia 2022 r. zmieniające rozporządzenie w sprawie dokumentowania działań związanych z integrowaną produkcją roślin"
"Obwieszczenie Marszałka Sejmu Rzeczypospolitej Polskiej z dnia 16 listopada 2022 r. w sprawie ogłoszenia jednolitego tekstu ustawy - Kodeks karny wykonawczy"
"Rozporządzenie Ministra Infrastruktury z dnia 13 stycznia 2023 r. zmieniające rozporządzenie w sprawie wymagań dla ogrodzeń lotnisk użytku publicznego"
